Name,Vendor ID,SMILES,MDR1-MDCK Papp_A2B (nm/s),b_rotN,diameter,h_pavgQ,h_pstates,h_pstrain,KierFlex,PEOE_VSA_HYD,PEOE_VSA_POL,pmiX,pmiY,rgyr,vdw_vol,vsurf_G,vsurf_R,Weight
33313717,33313717,Cn1cc(c(n1)-c1cccnc1)C(=O)NCCc1c[nH]c2ccccc12,8.1700001,6,14,0.0058190557,1.0369774,0.0034792484,2.8968232,277.71075,43.564178,3943.3696,2940.5339,4.5934548,417.39789,1.3246758,1.4389303,345.40601
24472719,24472719,Cc1noc(c1CCC(=O)Nc1cccnc1)C,41.299999,5,10,0.0067578349,1.0413357,0.0040424573,2.7686214,197.60132,43.783962,510.17551,3423.4224,4.1340733,286.68286,1.2871376,1.338142,245.282
48340662,48340662,CCCN1CCCN(CC1)c1ncccc1C#N,285,4,10,1.004581,1.073872,3.3642397,3.4923379,265.88055,5.6825762,2114.4092,637.8725,3.5038545,303.55057,1.2489417,1.3914827,244.342
11844078,11844078,CSCc1c(oc2ccccc12)C(=O)NC(C)C,354,5,8,0,1,0,3.5531671,219.01424,34.702785,799.25323,1939.5775,3.3351588,303.91782,1.2608719,1.3663127,263.36099
32157229,32157229,Fc1ccc(c2c(ccnc12)NCc1ccc(nc1)N1CCOCC1)F,157,4,14,0.36481899,2.4927013,0.24806528,3.4263134,277.38797,37.68618,4738.0229,4519.1333,5.2315631,403.04675,1.3278754,1.4190881,356.37601
MCULE-1169396424,,CCOc1ccccc1CNCCc1c[nH]c2ccccc12,59.799999,7,13,0.99344254,1.0402919,2.997009,3.6614432,276.4256,13.868908,2902.543,3989.8569,5.0318031,371.50015,1.3520544,1.3761473,294.39798
1536855,1536855,COc1cc(cc(c1OCc1ccccc1)Cl)CNCCN1CCOCC1,47.200001,9,17,1.210973,2.3606782,3.0890563,7.3400025,369.42667,13.193845,4690.7192,7706.0186,5.8382816,451.33395,1.4193209,1.3874946,390.91098
48277570,48277570,COc1ccncc1NCc1ccc2c(c1)OCCO2,268,4,11,0.16791809,1.5734216,0.10963673,3.0172284,243.8741,13.193845,816.35577,3640.415,4.1710072,318.71304,1.2780957,1.3820877,272.30399
106929051,106929051,Clc1ccc(cc1)C1CCN(CCCN2C(=O)c3cccn3-c3ccccc32)CC1,1.52,5,16,0.99918509,1.0066323,4.2402,4.3938184,365.6254,26.516451,7878.8477,6002.2798,5.9374943,502.05276,1.3576372,1.4837741,419.95599
48791655,48791655,Cn1cc(cn1)CCNC(=O)N1CCCc2c(cccc21)F,170,5,12,0.00063297391,1.0053087,0.00037747619,3.0121028,239.50697,48.598675,4407.605,2260.2859,4.8522911,347.522,1.3230648,1.3739511,302.353
44440551,44440551,Cc1ccc(c2cccnc12)-n1ccnc1-c1ccoc1,353,2,9,0.44701532,2.0282602,0.35194632,1.8709736,244.68167,13.868908,1410.9164,1665.8846,3.4255285,341.40286,1.2206173,1.4472665,275.311
44591290,44591290,O=C(N1CCOC2(CCCC2)C1)c1cnc(s1)-c1ccccc1,258,3,12,0,1,0,3.4990847,240.3022,54.463402,2267.1973,1935.3521,3.6922114,376.991,1.2587204,1.4373335,328.436
300042043,300042043,Clc1ccccc1CNCc1ccc2c(c1)OCCO2,229,4,12,0.9759444,1.1201117,2.222137,3.7976675,250.81123,10.690088,543.22809,5497.8696,4.698648,333.08316,1.3031892,1.3732699,289.76199
20689377,20689377,CC(C)N(Cc1cnn(c1)C)Cc1nc(oc1C)-c1cccc(c1)C,193,6,13,0.99673724,1.0246243,3.3862998,4.0255356,333.86954,21.135862,5009.9858,1217.9325,4.4660373,419.11966,1.3204781,1.4322829,338.45499
2890746,2890746,O=C(Cc1ccc2ccccc2c1)NCCc1nc2ccccc2[nH]1,25.799999,6,15,0.14318624,1.5078813,0.092128143,2.8629375,257.02521,43.564178,6520.7637,3203.6575,5.5985465,409.38263,1.3558286,1.4066902,329.40298
193725,193725,COc1ccc(cc1)NC(=O)CN1CCC(CC1)c1cc(cc(n1)C)-c1cnc(nc1)N,48.599998,7,20,0.97674131,3.9947634,0.86070001,5.0285926,345.95764,67.432083,6451.4927,9169.1514,6.2157774,512.83472,1.4345996,1.4229697,432.52798
30656579,30656579,Cc1ccc(cn1)C(=O)Nc1ccccc1C(C)(C)C,347,4,10,0.0077034459,1.0461946,0.0046103033,2.7814524,250.60045,37.881603,2514.2864,868.67621,3.6918812,338.8587,1.2620881,1.3934156,268.35999
36951097,36951097,C1CN(CCN(C1)c1nc(ns1)-c1ccccc1)c1nccs1,338,3,13,0.090339027,1.3955927,0.056446847,3.9448662,253.8654,62.554405,3035.0276,4357.5781,4.7595034,383.89609,1.3129178,1.4118804,343.479
202901,202901,Cc1nc(c2c(cc(nc2n1)C1CCN(CC1)C(=O)Cc1ccc(cc1)F)C(F)(F)F)N,13.8,5,16,0.08695101,1.4284413,0.05422765,4.3076849,308.07007,64.518318,3504.2241,11949.16,6.0210252,477.08798,1.3932004,1.4156187,447.436
44398457,44398457,CCCC(=O)Nc1cnc(nc1)N1CCN(C)CC1,148,5,13,0.95844609,1.2082435,1.8777181,3.6761479,223.42149,59.245754,4243.9243,404.08099,4.3809357,307.05566,1.3103193,1.3421258,263.345
3566194,3566194,Cc1nc2cc(ccc2o1)NC(=O)CCc1c(noc1C)C,58.900002,5,12,0,1,0,2.9291954,217.37732,59.237251,2712.5266,3786.9995,4.7991791,344.93231,1.336879,1.3625003,299.32999
29683998,29683998,CN(C)C(=O)CN(C)Cc1cc(ccc1F)C#N,284,6,10,0.082196094,1.3285664,0.051133953,3.4302282,241.2028,38.425087,1209.1227,1492.2871,3.4038255,293.78833,1.2324439,1.3991368,249.289
31357352,31357352,O=C(CCc1ccc2c(c1)OCO2)Nc1cccc2cnccc12,144,5,13,0.010273443,1.058925,0.0061563416,2.8632188,213.11768,71.197571,6489.4468,1895.6938,5.2500243,381.24768,1.3229287,1.4034621,320.34799
1553046,1553046,CN(C)c1ccc(cc1)NS(=O)(=O)c1c(cc(c(c1C)-n1cnnn1)C)C,30.4,5,13,-0.0098701911,1.0569677,0.0059134918,4.129066,315.71188,60.991642,4553.8711,3016.7827,4.5586338,433.23654,1.3051122,1.4509588,386.47998
53873925,53873925,COc1ccc(cc1)CCC(=O)N1CCN(CC1)C(=O)c1cc2n(n1)CCCC2,66.599998,7,18,0,1,0,4.6423397,328.72812,55.536659,8355.3818,3286.1179,5.6224174,464.89056,1.3982457,1.4195298,396.491
1556709,1556709,Cc1ccc(c(c1)C)-n1c(nnc1-c1ccc(cc1)O)S,10.2,2,11,-0.060346924,1.3347832,6.1425834,2.8023646,266.24411,13.166624,1278.2209,2182.0955,3.5013192,346.93204,1.2275177,1.4379758,297.38199
48314264,48314264,Cc1nccn1-c1cncc(n1)N1CCN(CC2CCCC2)C(=O)C1,58.099998,4,13,0.22385041,1.7050097,0.15105604,3.399586,290.8187,43.564178,5341.9331,1718.51,4.7250705,398.65631,1.3207035,1.424276,340.431
LN00201761,LN00201761,Oc1ccccc1-c1ccc(cc1)-c1csc2nc(c(c(c12)O)C#N)O,4.5500002,3,13,-1.182618,1.698092,7.5436335,3.1057911,261.83917,38.392723,2822.3176,4473.2759,4.5767317,412.44705,1.3127528,1.4372511,360.39301
36906076,36906076,Fc1ccc(cc1)C(=O)N1CCNC(=O)C1,54.599998,2,9,0,1,0,2.0067735,135.36188,70.624115,1918.3683,591.33936,3.4477484,243.41678,1.2160131,1.3409741,222.21899
3347103,3347103,CN(CC(=O)NC1(CCCC1)C#N)c1ccccc1,235,6,10,0,1,0,2.936882,241.21696,32.199028,2036.1411,1524.8645,3.8665991,314.20651,1.2524064,1.3821572,257.33701
195351220,195351220,CCOc1ccc(cc1)CC(=O)NCCN1C=CC=NC1=O,2.96,8,15,0.00094552618,1.0075579,0.00056395598,4.1502814,243.86555,65.710251,6676.5879,1618.403,5.4216824,353.02521,1.364637,1.3531651,301.34601
231820085,231820085,Cc1ccc(c(c1)S(=O)(=O)N1CCCN(CC1)C1CCC1)C,369,3,11,0.99639189,1.0241835,3.353168,4.8401814,271.89664,36.201126,2404.0886,2317.437,3.9920962,367.53418,1.2789176,1.4135777,322.47299
315631672,315631672,COc1c(ncnc1N1CCCC(C)(C)CC1)N,417,2,8,0.12207539,1.5769625,0.077617407,3.0640564,231.08195,38.659428,959.29443,1544.752,3.3127749,293.13519,1.2317787,1.3650324,250.34599
1284117,1284117,COc1ccc(cc1OC)-c1nnc(o1)-c1ccccc1,79,4,12,3.1308802e-005,1.0003774,1.8665496e-005,2.8415236,237.96101,33.410332,4179.356,744.79944,4.2849627,336.42847,1.3130392,1.3812077,282.29898
267985,267985,Cc1nccc(n1)C1(C)CCN(CC1)CC(=O)N,73.699997,3,10,0.70127708,1.8779265,0.71750259,2.9140406,223.07301,37.881603,540.60718,2226.2524,3.4822848,289.55435,1.2522745,1.348906,248.33
31835712,31835712,Cc1cc2ncn(c2cc1C)CC(=O)NC(C)(C)C,63.799999,4,10,0.10613337,1.402637,0.066888906,2.5450573,241.56544,37.881603,570.31921,3086.1824,3.9181015,316.7558,1.2734149,1.3653148,259.353
48276932,48276932,O=C1CCCN1c1ccc(nc1)NCc1ccccn1,163,4,12,0.16700491,1.6632093,0.10793078,2.5142374,222.12973,37.881603,896.25793,4432.2939,4.5966234,321.16418,1.2918572,1.3766246,268.32001
43674916,43674916,Cc1csc(n1)N1CCN(CC1)Cc1ccc(nc1)OCC(F)(F)F,514,6,16,0.86036527,1.5002388,1.1734476,5.0583353,271.35718,64.733505,1251.3132,9320.2676,5.4704227,386.48401,1.3571165,1.3836015,372.41501
25616683,25616683,CNc1nc(ncc1F)-c1cc(cc(c1)OC)OC,103,4,9,0.02496033,1.1363554,0.01509532,2.9715948,241.06007,16.372663,1559.6339,1963.3988,3.7602713,297.48694,1.3076514,1.3373522,263.272
25428520,25428520,COc1ccccc1-c1nc(cs1)C(=O)O,233,3,8,-0.99586123,1.0272048,3.2713649,2.6749578,156.2861,56.22237,513.63141,1844.6663,3.2289524,255.41592,1.2392569,1.336081,235.263
48339892,48339892,Cc1ccc(cn1)CC(=O)Nc1nc(no1)C,64.099998,4,11,0.029799508,1.1462613,0.01802743,2.2995057,168.89096,55.541931,2639.0493,826.84387,3.9678133,262.03067,1.2756687,1.3227502,232.243
33339849,33339849,CCCN1C(=O)N(Cc2ccc(cc2F)C#N)c2ccccc21,318,5,12,0,1,0,2.7417424,261.35443,42.9161,2243.0325,2675.5205,4.0956688,370.43695,1.3067344,1.4147768,309.34399
44699501,44699501,OCCCCCn1cc(nn1)-c1ccccc1-c1ccco1,275,7,13,0.00039309592,1.0034815,0.00023439599,3.5690379,269.1481,16.070677,3153.7251,2744.437,4.6044221,354.85367,1.3202913,1.3795342,297.358
32636348,32636348,Cc1ccc(cc1)C1=NC2(CCN(CC2)Cc2ccc(cc2)F)NC1=O,183,3,16,0.97821778,1.1133344,2.2767413,3.3050344,270.73792,49.790241,641.49561,8166.0864,5.1720905,418.02499,1.3344836,1.4191009,351.42499
18813553,18813553,Fc1ccc(c(c1)Cl)C(=O)NCc1ccccn1,379,4,11,0.010746985,1.0612066,0.0064416495,2.9712472,187.48061,49.790241,616.29956,3470.1731,4.0062599,289.74872,1.2786227,1.3485086,264.68698
31708035,31708035,Nc1ccc(cc1)CC(=O)Nc1ccccc1F,365,4,11,0,1,0,2.344346,184.64743,44.107662,2877.1199,812.95764,3.9953673,286.8201,1.2660878,1.3490148,244.269
31847933,31847933,COc1ccc(cc1F)CN(C)C(=O)Nc1ccccc1,254,6,13,0,1,0,3.4312739,248.39539,45.419857,1517.266,2175.6243,3.6901972,339.63501,1.2743064,1.4064689,288.32199
36890321,36890321,CN(C)CCNC(=O)c1cn(nn1)-c1ccc(c(c1)C)C,89.699997,6,13,0.99062133,1.0547656,2.7829652,3.4772305,275.33655,32.199028,5854.0767,616.30139,4.9301667,342.48651,1.3568583,1.3540399,287.367
36889463,36889463,CC(C)c1ccc(cc1)-c1cc2n(n1)C=CN(CCC(=O)NCCN(C)C)C2=O,2.99,9,18,0.99072635,1.0540464,2.7903962,4.8689332,352.4101,58.715481,1158.5004,14594.938,6.5581908,474.62631,1.4494331,1.3932399,395.50699
1360373,1360373,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(CC)CC)c1ccccc1CC2,14.3,9,13,0.74169719,1.7705216,0.8069821,5.3651099,343.6571,61.78664,2680.937,4556.7358,4.4452705,477.27243,1.3539945,1.454718,395.50299
31231103,31231103,COc1cccc(c1C1=NCc2cnc(nc2-c2ccc(cc21)Cl)Nc1ccc(c(c1)OC)C(=O)O)F,29.1,6,16,-0.86925381,1.5642738,2.5197706,5.1994195,364.62274,77.920868,4324.3828,7707.0986,4.9114366,578.35901,1.3260207,1.5349401,518.93201
36268414,36268414,Cc1nccc(n1)-c1cccc(c1)NCc1cc(on1)C,268,4,12,0.0024603759,1.0193301,0.0014822861,2.6445754,252.79099,17.267511,4448.209,1488.8209,4.7404084,339.59314,1.3262647,1.3662508,280.33099
15267772,15267772,FC(F)(F)c1ccc(nc1)N1CCCN(CC1)CC(=O)Nc1ccccc1Cl,168,6,16,0.19012193,1.7388361,0.12457502,5.3143735,322.38275,46.927105,11417.137,3674.9802,6.1994624,435.00946,1.3656846,1.4180099,412.84299
15267776,15267776,Cc1ccc(c(c1)NC(=O)CN1CCCN(CC1)c1ccc(cn1)C(F)(F)F)C,134,6,16,0.20148189,1.7691635,0.13290749,4.9860396,335.70654,46.927105,11432.108,2882.7954,6.1275682,453.15762,1.3632957,1.4245903,406.452
44855101,44855101,C/C=C/CC(=O)N1CCC(CC1)c1cc(n[nH]1)Cc1ccccc1,136,6,16,0.00015195287,2.0028427,0.40022761,4.0532093,296.36765,26.516451,8610.5479,442.15155,5.5094228,400.58676,1.3589907,1.3997557,323.44
30451421,30451421,Fc1ccc(cc1)-c1cc(on1)C(=O)NC1=NS(=O)(=O)c2ccccc21,35.099998,4,14,0,1,0,3.1028152,245.98953,51.3507,5732.6787,4361.7676,5.2859921,389.54892,1.3490834,1.3937738,371.34799
31856310,31856310,Cc1cc(on1)CN1CCN(CC1)c1ncccn1,368,3,12,0.15632673,1.5859343,0.10114666,2.7811315,229.16531,32.949085,544.36127,3686.468,4.1797113,301.51205,1.2762412,1.3675236,259.31299
36686539,36686539,CCc1nnc2n1CCN(C2)C(=O)c1ccccc1Oc1cccnc1,0.708,5,14,0.0046194028,1.0347199,0.0027582105,3.2254465,301.91422,34.702785,1868.292,5664.8193,4.7760739,412.08109,1.3249919,1.4330556,349.39398
208359,208359,CNC(=O)c1cc(ncn1)C1CCN(C)CC1,198,3,10,0.99899054,1.0090061,4.0802059,2.9139357,196.22157,43.564178,1580.5332,1224.6361,3.6024079,273.57614,1.2687434,1.3346452,234.30299
35754541,35754541,CN1CCc2ncnc(c2C1)N1CCCN(CC1)c1nccs1,69.300003,2,11,0.98390198,1.8435349,1.5461707,3.7505982,283.45334,36.808346,1914.0059,3282.4517,4.1056147,376.90375,1.2849919,1.4226831,330.45999
35741943,35741943,CN(C)c1cc(nc(n1)N(C)Cc1csc(n1)C)C,330,4,10,0.95091116,1.3630977,1.7811658,3.4601886,247.67311,52.489922,1453.4524,2705.5483,4.0130944,322.35803,1.3133533,1.3501791,277.396
36918888,36918888,CC(C)c1ncncc1C(=O)N1CCN(CC1)c1cccc(c1)C,347,4,12,6.624627e-005,1.0007304,3.9495e-005,3.5733862,297.77209,37.881603,1559.912,4449.9507,4.4740505,397.82336,1.2955612,1.4331912,324.42798
48242285,48242285,CCc1cnc(o1)CN1C(=O)NC2(CCC2)C1=O,81.699997,3,10,-2.3169916e-006,1.0000324,1.3813103e-006,1.9936092,141.69997,84.342354,503.59384,2114.1328,3.3436058,270.92093,1.2421608,1.3432634,249.26999
36695013,36695013,Cc1cnn(c1)C1CN(C1)CC1(O)CCCCC1,411,3,11,0.36777449,1.9424742,0.27328703,2.8642082,228.27759,13.566921,598.27026,2976.9216,3.9758348,291.97119,1.2735313,1.3404355,249.358
43657166,43657166,CC1(C)CCN(C1)C(=O)NCCOc1cccnc1,87.800003,6,12,0.0015707542,1.0117794,0.00093716447,3.4593699,238.25691,44.876373,463.70303,4839.4058,4.6795321,308.88974,1.3198607,1.335934,263.341
36647960,36647960,CN(Cc1cscn1)c1nc2c(cc1C#N)CCC2,352,4,9,0.046430755,1.2066749,0.028343599,2.6507339,224.54181,31.125771,1395.226,2353.1924,3.8246684,315.3898,1.2447709,1.3971242,270.35999
30020148,30020148,O=C(CSCC#N)NC1CCCCCC1,338,6,10,0,1,0,5.8451638,194.92224,32.199028,2418.4397,679.92383,3.8576767,255.52187,1.2721485,1.3032243,226.34399
48840184,48840184,CN(C)C(=O)c1ccnc(c1)NCc1cc(c(s1)Br)C,281,5,11,0.079116113,1.3227429,0.049362987,4.7714849,278.32043,32.199028,630.39398,7126.2231,4.7894464,352.54962,1.3230571,1.3715957,354.272
49943582,49943582,CCC(Nc1cnn(c1)C)c1ccc2c(c1)OCCO2,223,4,11,0.00095572358,1.0076294,0.00057004113,2.9099905,258.88614,5.0075121,1166.213,3073.9702,4.0843053,322.19162,1.2572023,1.3954114,273.336
48303504,48303504,CC(C)c1cccc(n1)CN1C(=O)N(C)C2(CCCCC2)C1=O,230,3,11,0.049569774,1.2180443,0.030309329,3.312721,255.09146,63.20649,2068.3752,2715.6245,4.0600758,373.97366,1.2830206,1.4065927,315.41699
31592368,31592368,Cn1c(nc2cc(ccc12)C(=O)N(CCC(=O)O)c1ccccn1)CNc1ccc(cc1)C(=N)N,3.01,10,18,0.15465568,1.6711755,9.9374466,4.7044983,370.32275,77.347588,3783.5542,13472.499,6.217948,547.26459,1.4392786,1.4342576,471.521
49299793,49299793,Brc1cc2c(cc1Cn1cncn1)OCCCO2,332,2,9,0.049057215,1.216331,0.029987909,3.2545056,211.05614,35.480606,1737.119,1734.6593,3.4129333,298.54761,1.2373258,1.3904047,310.151
36259510,36259510,COCCNc1ncnc2ccsc12,333,4,8,0.19807111,1.7388728,0.1316786,2.6573164,183.91789,13.868908,1711.1611,449.06516,3.3015223,229.00545,1.2481369,1.2898206,209.27299
150731,150731,Clc1cccc(c1)-c1cccc(n1)C1CCCN(C1)C(=O)c1ccccn1,207,4,14,0.062039375,1.2625178,0.038179949,4.0078745,309.21786,37.881603,3707.7371,4687.4102,4.8444624,449.36615,1.3629924,1.4309015,377.875
48953611,48953611,CN1CCN(CC1)c1ccc(cc1)NC(=O)c1ccc(cc1)S(=O)(=O)N1CCCc2ccccc21,16.799999,6,20,0.98848462,1.0648718,2.6613209,5.4995985,391.33725,68.400154,20031.08,960.29437,6.7524042,571.25549,1.4174198,1.4645643,490.62799
44508907,44508907,Cc1cnn(c1)Cc1nc(no1)Cn1cccn1,297,4,11,0.0028465057,2.082526,0.40104535,1.9679118,184.33293,50.341961,3691.8892,280.44183,4.1364441,275.23575,1.2842625,1.3423936,244.258
2292167,2292167,COc1ccccc1CC(=O)Nc1ncc(s1)C,291,5,10,0,1,0,3.4253821,192.42714,60.145977,2104.7253,915.83148,3.4883838,297.79309,1.2528188,1.3740046,262.33301
36294663,36294663,CCCN(CC)c1ccc(cc1)C(=O)N1CCCN(CC1)C(=O)C,35.299999,7,14,0,1,0,5.1494217,313.78143,53.032902,6126.8066,1070.5087,4.8799787,403.0448,1.3367163,1.4125684,331.45999
36648519,36648519,CC(N1CCCN(CC1)c1nccs1)C(=O)Nc1cccc(c1C)Cl,232,5,13,0.46864834,1.9960696,0.37697357,5.6287613,304.20892,57.642223,2055.1582,5766.6445,4.6890473,420.58557,1.3216268,1.4374772,378.92801
32043132,32043132,Cc1nc(c2cnn(c2n1)C)N1CCOc2ccccc2C1,290,1,10,0.7257244,2.0493529,0.77119327,2.2795241,265.36722,13.868908,1374.1215,2781.9971,3.865072,349.41815,1.2761697,1.410322,295.34601
33314123,33314123,COCC(=O)Nc1cccc(c1)-n1cccc1,299,5,10,0,1,0,2.4502912,184.50751,56.761257,2134.9895,1273.3578,3.9709029,277.9595,1.2746054,1.3421762,230.267
17400037,17400037,CO[C@H]1CC[C@H](CC1)C(=O)c1ccc2nc3c(cc2c1)CCCO3 |r|,168,3,14,0.001353033,1.0103426,0.00080717675,3.5754042,261.20212,24.25701,625.81909,6172.354,4.7427654,387.37241,1.306307,1.4108528,325.40799
329184,329184,Cc1cnc(cn1)-c1nc(ncc1-c1onc(c1C)C)NCc1ccccn1,38.799999,5,13,0.027490949,1.1718731,0.016696639,3.4316096,300.08957,49.996815,2873.7383,5178.7886,4.7676034,442.91693,1.3663607,1.4235361,373.41998
49681766,49681766,CCNC(=O)c1ccc(nc1)-c1cc(cc(c1OC)OC)C,225,6,12,0.003574241,1.0239884,0.0021346535,3.8861358,264.20895,42.889114,4360.9468,772.9472,4.2804646,360.18149,1.3395307,1.3652523,300.358
32230796,32230796,CN(CCOc1cc(ccc1C)C)C(=O)c1ccc2n(nnc2c1)C,200,6,14,0.0001610717,1.001569,9.6033e-005,3.5308189,314.88855,29.020208,1951.3466,4839.3306,4.6339526,406.86066,1.3663236,1.4000239,338.41098
49322283,49322283,CC(C)c1nc(n(n1)C)NCc1cccnc1,59.299999,4,10,1.000963,1.0483966,3.488415,2.4315012,221.6257,21.364151,883.1297,2308.6372,3.8604622,278.08633,1.2963475,1.3232486,231.30299
411314,411314,COc1ccc(cc1)N1CCCN(CC1)CC1CCN(CC1)C(=O)C1CC1,251,6,17,0.99762058,1.0168916,3.6013684,5.1708245,339.60657,29.020208,7264.687,1849.6766,5.190835,446.21933,1.3596759,1.4385824,371.52499
13484504,13484504,CCc1nc2ccccc2n1CC(=O)Nc1ncc(s1)C,12.3,5,11,0.29861581,1.8398553,0.21145934,3.0303295,220.39928,63.324799,3000.7542,1044.46,3.7723711,343.54709,1.2869407,1.390519,300.38599
104352855,104352855,O=C(CSC1CCCC1)NCCN1N=C2CCCCC2=CC1=O,51.799999,7,14,0,1,0,5.206008,242.93437,58.715481,4612.1821,4136.8677,5.3101788,374.46774,1.366963,1.3587989,335.47198
30765753,30765753,Fc1ccc(cc1)C1=NN(Cc2ccncc2)C(=O)C=C1,360,3,12,0.0041733524,1.0273992,0.0024932118,2.3673813,216.92499,44.107662,2344.4619,1693.6537,3.8730819,332.56995,1.2642207,1.4078231,281.29001
45668511,45668511,Cc1cc(c2c(c1)CCCN2C(=O)c1ccc(cc1)-c1nnc(o1)C)C,338,3,14,2.7210694e-005,1.0003299,1.6222277e-005,3.0974035,271.57715,54.91927,2816.7935,4716.0996,4.8051357,421.78125,1.3146451,1.4373833,347.418
31254852,31254852,CCC(=O)N(C)c1ccccc1C(=O)O,4.8899999,4,7,-0.99102956,1.0525492,2.810215,2.5206211,164.82539,54.79187,835.82587,751.69843,2.8596933,239.99583,1.2043639,1.3289829,207.22899
44575095,44575095,CCc1cnc(s1)CNC(=O)N1CCC(CC1)n1cncn1,8.9799995,6,14,0.060323421,1.2560831,0.037093088,4.0467033,211.80328,92.606331,883.7887,6058.248,4.8083272,351.56235,1.3475662,1.3585811,320.42099
48312238,48312238,O=C1CCCN1NC(=O)c1ccc(cc1)OCC#C,164,6,12,0,1,0,2.8688982,180.45552,77.595131,4307.8594,557.98755,4.4641371,302.75543,1.3274975,1.3300315,258.27701
49152821,49152821,COC(=O)c1ccc(cc1)NC(=O)N(C)Cc1ccccc1CN1CCCC1,38.799999,9,16,0.99828929,1.0126878,3.7980716,5.1363382,327.8486,61.78664,8470.6787,1958.0068,5.4256744,458.74493,1.3941107,1.4142187,381.47598
1373175,1373175,CN(C)C(=O)CN(c1ccccc1C)S(=O)(=O)C,143,5,8,0,1,0,4.0962315,199.75456,89.917488,632.42035,1644.7643,3.0048225,297.96609,1.2260958,1.3680568,270.353
876432,876432,COc1cc2ncnc(c2cc1OCCCN1CCOCC1)Nc1ccc(c(c1)Cl)F,3.8299999,8,17,1.1094892,2.1367421,1.7738904,6.2092443,374.89423,30.785057,4155.5732,9094.2002,5.5985928,492.76566,1.4266135,1.4147654,446.91
16692987,16692987,COc1ccc(c(c1)OC)C(=O)Nc1ccc2oc(nc2c1)C,183,5,13,0,1,0,3.1138539,236.55948,58.342403,1795.2733,4258.6328,4.5209274,362.84851,1.335591,1.380568,312.32498
43251081,43251081,O=C(NCC1CC1)c1ccc(nc1)-n1ccnc1,217,5,11,0.065501772,1.2747421,0.040386453,2.0001683,184.83017,43.564178,639.98297,3447.7351,4.2326388,284.10925,1.3004082,1.3301916,242.282
30457837,30457837,Fc1cccc(c1)OC1CCN(CC1)Cc1nc2ccccc2[nH]1,249,4,14,0.74253279,2.5074191,0.78442353,3.3162916,269.51102,25.777544,4145.9536,2893.6062,4.8024325,384.5509,1.3176205,1.413321,325.38699
35689572,35689572,CN(Cc1ccc(o1)C)c1ncnc2n(ncc12)C,297,3,10,0.29357111,1.9317,0.20718557,2.0618494,220.35112,38.659428,1079.6467,2272.1133,3.7202318,301.83011,1.2593324,1.3823223,257.297
36910847,36910847,O=C(CN1CCC(CC1)c1ccccc1)N1CCNC1=O,250,4,12,0.45354033,1.9913722,0.36025923,3.2940085,216.57407,63.20649,910.76929,4593.5327,4.5472746,336.91873,1.2811614,1.4024261,287.36301
MCULE-3550646247,,O=C(CN1CCOCC1)NC1(CCCCCC1)C#N,114,5,10,0.035046846,1.1640087,0.021268608,4.4858027,237.90843,34.702785,716.28839,2338.1089,3.5514026,306.34045,1.2359159,1.3565506,265.35699
36913784,36913784,O=C(CCCc1nc2ccccc2[nH]1)N1CCCC1,20.1,5,11,0.16916843,1.5754882,0.11048613,2.649997,207.46513,37.881603,611.34442,4495.8066,4.6305456,308.76144,1.3016531,1.3530717,257.33701
31611971,31611971,Cc1nc(c2ccsc2n1)N(CC=C)Cc1cccnc1,351,5,9,0.2492716,1.9428078,0.17012987,3.1334643,256.50726,36.808346,2858.657,1039.2885,3.7293193,354.99402,1.2604434,1.4175568,296.39801
36258440,36258440,CN(C)C(C)(C)CNc1ncnc2ccccc12,96.300003,4,9,1.259837,2.081558,3.7560337,2.6741133,260.72104,11.365152,2085.1521,843.48584,3.6143689,303.55057,1.2551663,1.3682576,244.342
877450,877450,OC(Cn1cncn1)(Cn1cncn1)c1ccc(cc1F)F,44.599998,5,9,0.088417396,1.3549215,0.05393881,2.6344051,176.69785,98.330383,1659.1965,2143.0391,3.5951164,322.02612,1.2619525,1.3771363,306.276
43249441,43249441,CN(C)c1cc(nc(n1)C)C1(C)CCNCC1,6.3000002,2,8,1.6561308,1.9679748,4.5481048,2.8081641,243.72099,17.047728,509.58276,1609.4645,3.1602929,285.0231,1.2396481,1.3420248,234.347
32176610,32176610,Fc1ccc(c(c1)F)SC1=NN2C=NC(=O)C(=C2C=C1)c1c(cccc1Cl)Cl,39.400002,3,14,0.00010851613,1.0011736,6.4696993e-005,4.4463067,271.55411,75.124237,5221.4492,3927.5176,4.6277719,446.44757,1.2951132,1.4635084,436.26898
20593051,20593051,CN(Cc1ccc(cc1)C)C(=O)c1cn(nn1)Cc1ccccc1F,234,6,15,2.0036912e-005,1.0002369,1.1945421e-005,3.401628,295.60095,38.425087,3577.7749,4221.2773,4.9427238,402.29236,1.3242719,1.4243585,338.38599
3477427,3477427,Cc1nnc(s1)NC(=O)c1ccccc1-c1ccc(cc1)C(F)(F)F,134,5,13,0.0010420962,1.00833,0.00062158494,3.5790277,241.12079,61.005146,3558.9927,2289.4487,4.0803876,383.11722,1.3029921,1.4138592,363.36301
48836360,48836360,O=C(N(CCC#N)C12CC3CC(CC(C3)C2)C1)c1cccs1,444,6,8,0,1,0,3.2512739,248.97334,26.516451,962.37952,2114.3655,3.2445049,363.78033,1.2339745,1.4054878,314.453
